transaction_id,device_id,merchant_id,timestamp,transaction_amount,retry_count,device_uptime_hrs,firmware_version,last_ping_gap_sec,geo_city,geo_lat,geo_lon,ip_consistency_flag,label,fraud_type
597000e8-2a33-46d2-8ed4-2560a9883029,POS-70A8C312,MER-778AE7,2026-08-01T04:27:27.845467,3493.21,0,494.1,v2.1.0,1.56,Chennai,13.0827,80.2707,1,normal,
7b71394c-4a6f-4955-bb26-59f6d68f93c4,POS-3BD6788B,MER-FA377E,2026-08-01T04:40:01.675283,4169.28,0,144.4,v2.1.0,1.5,Pune,18.5204,73.8567,1,normal,
56aab3d6-6169-4559-b172-a2c8b28f3e6a,POS-CC8EC905,MER-15DD11,2026-08-01T04:43:51.337742,1721.15,0,142.8,v2.1.0,1.1,Hyderabad,17.385,78.4867,1,normal,
f67d9725-a90f-446a-909a-ac2ccf9f0358,POS-32F79BA7,MER-9F2DF0,2026-08-01T04:44:53.534465,1821.54,0,72.1,v2.2.0,1.6,Hyderabad,17.385,78.4867,1,normal,
ff14ea87-d03b-4acc-8f91-e8f7973f41d2,POS-BB11FCF8,MER-275B28,2026-08-01T04:52:37.586269,36688.26,0,616.4,v2.1.0,0.96,Mumbai,19.076,72.8777,1,fraud,bust_out
9b825e97-4e88-4979-98ba-6d6eef922521,POS-E2ABAA01,MER-94FBB2,2026-08-01T04:57:13.378630,709.36,0,487.2,v2.1.0,1.49,Nagpur,21.1458,79.0882,1,normal,
06651b18-81c9-4dec-9e39-e14cdbcb404b,POS-D780167B,MER-226112,2026-08-01T05:04:22.286110,3007.93,0,194.5,v2.3.0-beta,1.02,Kolkata,22.5726,88.3639,1,normal,
c308f755-59d3-45cc-b0d1-5d3a93032b1c,POS-9CD505AA,MER-1F157D,2026-08-01T05:12:59.171802,4171.77,1,277.5,v2.1.1,2.57,Pune,18.5204,73.8567,1,normal,
21afa4b9-19c6-4033-870c-d8968abccc23,POS-AF1B4891,MER-875B51,2026-08-01T05:22:22.577000,346.97,0,57.3,v2.1.0,2.16,Mumbai,19.076,72.8777,1,normal,
356ff6b0-d72d-4dc8-815d-941a896763e6,POS-76F7895E,MER-F17607,2026-08-01T05:32:17.876215,3861.66,0,14.9,v2.1.1,2.27,Pune,18.5204,73.8567,1,normal,
11fb60ad-3b01-4a60-b6cb-c6ecfe70bec3,POS-D9E1B170,MER-4FA9A0,2026-08-01T05:33:45.202811,3286.4,1,211.8,v2.1.1,0.64,Delhi,28.7041,77.1025,1,normal,
4886171f-57ac-458e-9589-6bb44a96006f,POS-EF533CFF,MER-837BC2,2026-08-01T05:35:22.330843,4675.14,1,426.1,v2.2.0,2.67,Nagpur,21.1458,79.0882,1,normal,
b74c0d2e-ac3d-4bd9-8c96-354d89ce9476,POS-0E2B0643,MER-16DFEB,2026-08-01T05:44:21.563237,4160.34,0,66.2,v2.3.0-beta,2.56,Bengaluru,12.9716,77.5946,1,normal,
229ebbae-f8a4-4b0a-b825-074a711606f2,POS-4167FD28,MER-DA1B0B,2026-08-01T05:55:58.448040,4348.24,0,489.0,v2.1.0,2.17,Delhi,28.7041,77.1025,1,normal,
63948e50-6eb3-450b-baf4-04524b6baad5,POS-F66B7F18,MER-589763,2026-08-01T06:18:06.937311,532.27,0,224.4,v2.2.0,0.87,Pune,18.5204,73.8567,1,normal,
239b9d13-ae0e-4b54-b2a6-63ad77d80ff2,POS-862B6369,MER-4CCB87,2026-08-01T06:47:28.378618,2693.97,0,23.7,v2.1.1,0.64,Nagpur,21.1458,79.0882,1,normal,
32f06a48-2c31-4cd2-9ece-8739eab4ed8a,POS-105BE397,MER-3B97DB,2026-08-01T06:48:34.752895,4487.68,0,250.2,v2.1.0,1.29,Chennai,13.0827,80.2707,1,normal,
a265c857-85e1-4443-b5ab-5e02ce283a68,POS-CDFD9F1A,MER-243265,2026-08-01T06:59:35.039784,2386.08,6,24.6,v2.1.0,10.55,Bengaluru,12.9716,77.5946,1,fraud,retry_storm
8fb95c47-d4a1-469f-a9b0-1fc31d3e813b,POS-34F01FAC,MER-FE16C9,2026-08-01T07:04:04.535411,1125.08,1,156.5,v2.1.1,2.5,Chennai,13.0827,80.2707,1,normal,
e183f864-6b1d-4b8e-ab7d-368d535a1b9d,POS-52FC2A7B,MER-31B3EE,2026-08-01T07:07:09.959100,1708.5,1,468.6,v2.1.1,2.22,Delhi,28.7041,77.1025,1,normal,
e98036e5-7b08-4ceb-a9e7-352fe782d0fb,POS-3BD6788B,MER-FA377E,2026-08-01T07:12:24.206679,2399.2,1,241.1,v2.1.0,1.74,Pune,18.5204,73.8567,1,normal,
a1b46044-7a26-4d12-8cb4-516ec677d5b3,POS-81C99677,MER-2280B3,2026-08-01T07:29:03.666579,252.72,0,412.9,v2.1.0,0.81,Nagpur,21.1458,79.0882,1,normal,
4ec21424-f86d-4f1d-9fd4-7df4bfa1b343,POS-7F1981DF,MER-B33B9B,2026-08-01T07:34:29.712307,1363.57,0,371.1,v2.2.0,1.82,Nagpur,21.1458,79.0882,1,normal,
33dab639-7a6d-4e79-a599-21e4f0ad9111,POS-C9DBE224,MER-11AEAE,2026-08-01T07:37:11.336726,3474.63,0,304.8,v2.3.0-beta,0.51,Bengaluru,12.9716,77.5946,1,normal,
0f55dd09-4b92-4618-bcc1-4e6875213f8b,POS-7F1981DF,MER-B33B9B,2026-08-01T07:38:42.427087,989.46,0,454.5,v2.2.0,2.25,Nagpur,21.1458,79.0882,1,normal,
6c87f87c-0f97-4393-b4d2-8916cdde280b,POS-520C7452,MER-52D41B,2026-08-01T07:39:31.164031,4460.69,1,495.9,v2.2.0,1.41,Kolkata,22.5726,88.3639,1,normal,
d7de0bee-614f-4ca8-b8b0-4aa17930b3db,POS-2D6C822A,MER-CA6F11,2026-08-01T07:48:32.302817,3715.56,1,90.6,v2.1.0,0.96,Kolkata,22.5726,88.3639,1,normal,
50b33aca-87ba-49ff-8a52-eaa41007575d,POS-80C06FB8,MER-0D360C,2026-08-01T07:48:47.429820,3473.74,1,231.2,v2.1.0,1.45,Delhi,28.7041,77.1025,1,normal,
832507c7-f287-4cc1-993b-0d68ac4597a8,POS-8E1D47A7,MER-9204E3,2026-08-01T07:48:54.176900,4650.69,0,221.2,v2.1.0,0.5,Delhi,28.7041,77.1025,1,normal,
a08613c1-804d-401e-a0cf-ac6b551f7b14,POS-383A0EE8,MER-ECE86F,2026-08-01T08:13:47.896827,1210.38,1,192.9,v2.1.1,2.97,Mumbai,19.076,72.8777,1,normal,
347d2cdb-2b15-4f10-94d8-cf67d272cc30,POS-C2744B6C,MER-4093C0,2026-08-01T08:21:58.364934,2203.73,0,266.3,v2.1.1,1.82,Nagpur,21.1458,79.0882,1,normal,
2cc67aef-a0f9-4cb8-b473-deaf7c1e7e61,POS-00CFCF07,MER-73C8B8,2026-08-01T08:25:03.705833,7.64,0,71.7,v2.3.0-beta,1.03,Kolkata,22.5726,88.3639,1,fraud,card_testing
71b96b15-e8f0-4633-a595-520a380c12eb,POS-00CFCF07,MER-73C8B8,2026-08-01T08:25:04.789164,8.01,2,463.8,v2.3.0-beta,0.48,Kolkata,22.5726,88.3639,1,fraud,card_testing
2ab188ce-042a-4513-baf6-58d5dd53c318,POS-00CFCF07,MER-73C8B8,2026-08-01T08:25:07.420858,2.36,1,110.0,v2.3.0-beta,0.48,Kolkata,22.5726,88.3639,1,fraud,card_testing
a29fd650-b21e-4991-8adf-179562b5ac40,POS-00CFCF07,MER-73C8B8,2026-08-01T08:25:09.565548,15.39,2,291.2,v2.3.0-beta,0.58,Kolkata,22.5726,88.3639,1,fraud,card_testing
689c7e51-f1ed-401c-b631-add62edc8cfa,POS-00CFCF07,MER-73C8B8,2026-08-01T08:25:10.638198,13.7,0,323.2,v2.3.0-beta,0.51,Kolkata,22.5726,88.3639,1,fraud,card_testing
91bb8353-a219-4b64-8ab2-9c68257d8fa8,POS-00CFCF07,MER-73C8B8,2026-08-01T08:25:15.739874,5.92,2,14.5,v2.3.0-beta,1.1,Kolkata,22.5726,88.3639,1,fraud,card_testing
743db862-b10c-4aed-ac42-4d6bc06e52c6,POS-00CFCF07,MER-73C8B8,2026-08-01T08:25:17.838324,4.7,2,54.4,v2.3.0-beta,1.09,Kolkata,22.5726,88.3639,1,fraud,card_testing
7defbf54-1f72-4492-bcec-3d688ef654f0,POS-00CFCF07,MER-73C8B8,2026-08-01T08:25:18.042178,6.64,0,22.3,v2.3.0-beta,0.75,Kolkata,22.5726,88.3639,1,fraud,card_testing
6f29ebbc-b300-44e2-87a1-934a5a04543e,POS-00CFCF07,MER-73C8B8,2026-08-01T08:25:18.765970,17.26,0,409.6,v2.3.0-beta,0.4,Kolkata,22.5726,88.3639,1,fraud,card_testing
2d77317e-2618-41bb-bc4c-3e77771ceb80,POS-00CFCF07,MER-73C8B8,2026-08-01T08:25:24.476226,13.59,0,355.9,v2.3.0-beta,0.95,Kolkata,22.5726,88.3639,1,fraud,card_testing
5eb7e507-32f9-4e6f-adca-7bdd7d0ecfb8,POS-00CFCF07,MER-73C8B8,2026-08-01T08:25:29.952628,1.77,1,287.4,v2.3.0-beta,1.32,Kolkata,22.5726,88.3639,1,fraud,card_testing
5a3d046d-3caa-4bb1-b21f-558cb58f974f,POS-00CFCF07,MER-73C8B8,2026-08-01T08:25:39.220945,2.79,0,391.3,v2.3.0-beta,0.75,Kolkata,22.5726,88.3639,1,fraud,card_testing
51696943-6a64-44aa-a6f8-ca45b1885624,POS-75E7B52C,MER-837894,2026-08-01T08:30:02.512870,1881.54,0,105.5,v2.2.0,1.32,Chennai,13.0827,80.2707,1,normal,
9e0f493d-e63b-4efc-9213-80da0ef5d138,POS-BC46E34D,MER-0DC332,2026-08-01T08:43:00.754398,885.2,0,333.7,v2.2.0,0.68,Mumbai,19.076,72.8777,1,normal,
269559e3-920c-4769-838a-f758fd013527,POS-32F79BA7,MER-9F2DF0,2026-08-01T08:45:02.369304,1578.89,0,171.5,v2.2.0,2.42,Hyderabad,17.385,78.4867,1,normal,
1e52844c-c3e5-498d-9c0f-4157e3732efa,POS-CBC618C2,MER-07EDD3,2026-08-01T09:00:25.562480,2513.62,0,466.5,v2.3.0-beta,2.16,Mumbai,19.076,72.8777,1,normal,
5e7627ab-0899-4917-be21-3defbcc26e30,POS-10016958,MER-25A16E,2026-08-01T09:14:33.903740,3839.41,1,12.7,v2.1.1,2.29,Delhi,28.7041,77.1025,1,normal,
2f566b46-6d08-4e89-afe8-056845584ce8,POS-3BF5E359,MER-A82822,2026-08-01T09:33:55.566527,2416.05,0,459.0,v2.2.0,1.0,Mumbai,19.076,72.8777,1,normal,
c1d1b5ea-6e2c-4ef0-a563-b1b9898f84fa,POS-9C17BF21,MER-B0A7FE,2026-08-01T09:47:32.516146,3050.49,0,341.7,v2.1.0,0.74,Nagpur,21.1458,79.0882,1,normal,
f660b27e-b108-45bf-826d-f486e7e956d4,POS-77136499,MER-3E00AA,2026-08-01T09:47:35.127330,2375.01,0,492.9,v2.3.0-beta,1.44,Bengaluru,12.9716,77.5946,1,normal,
8744e678-8b8a-4384-90f9-cc2c231c43bd,POS-8BA2BC27,MER-CDDE89,2026-08-01T09:51:28.981784,2649.62,0,317.8,v2.1.1,0.77,Bengaluru,12.9716,77.5946,1,normal,
3fef8c99-367a-469f-bb59-31c68c3c8a8b,POS-6C3D83AB,MER-BCAE45,2026-08-01T09:57:09.453754,163.7,0,453.5,v2.1.0,2.94,Bengaluru,12.9716,77.5946,1,normal,
42c5f94a-c393-46ba-913f-4a6a7ec15511,POS-5B84BAFA,MER-54F0E4,2026-08-01T10:15:12.500390,1412.53,0,411.3,v2.1.1,1.09,Chennai,13.0827,80.2707,1,normal,
f366d112-a0b7-4303-b799-adada6b0e675,POS-E2ABAA01,MER-94FBB2,2026-08-01T10:18:13.367211,4604.85,0,166.4,v2.1.0,0.72,Nagpur,21.1458,79.0882,1,normal,
dda2e328-d762-4968-9e01-62afbdf684da,POS-D8B3BBA8,MER-81983E,2026-08-01T10:18:58.224484,4222.26,0,11.5,v2.3.0-beta,2.19,Hyderabad,17.385,78.4867,1,normal,
1a08d53d-a097-4265-b825-cac3083d7423,POS-20AF02F8,MER-8C904C,2026-08-01T10:27:50.715772,369.14,1,404.8,v2.1.0,0.73,Hyderabad,17.385,78.4867,1,normal,
b5d7a346-efa8-4c1b-a6e0-86866bb72fbf,POS-81C99677,MER-2280B3,2026-08-01T10:31:51.625101,4158.69,1,138.0,v2.1.0,1.91,Nagpur,21.1458,79.0882,1,normal,
8e3639f6-7f48-4bb1-b2b0-18f9def06c89,POS-74235C6B,MER-4BCD8F,2026-08-01T10:32:38.221400,3562.19,1,0.2,v2.1.0,9.36,Bengaluru,12.9716,77.5946,0,fraud,device_spoof
bb312076-55ba-4f6b-b9cc-941a20485f40,POS-B41DA6C4,MER-9C5AB9,2026-08-01T10:46:26.753931,263.56,0,68.2,v2.1.1,1.78,Mumbai,19.076,72.8777,1,normal,
4c68b9db-5e6b-4352-a598-2a33da7407fa,POS-A9C6662D,MER-C0726A,2026-08-01T11:03:09.946849,3837.03,0,441.0,v2.3.0-beta,1.73,Pune,18.5204,73.8567,1,normal,
d245a60e-7be7-4894-b4bc-c363ef7a4283,POS-EEE16951,MER-D3A1BB,2026-08-01T11:16:57.699832,203.93,0,104.3,v2.3.0-beta,2.57,Bengaluru,12.9716,77.5946,1,normal,
f6c4135a-93bc-4fc3-99fe-df904099487a,POS-00CFCF07,MER-73C8B8,2026-08-01T11:24:05.090866,3598.5,0,44.7,v2.3.0-beta,0.64,Kolkata,22.5726,88.3639,1,normal,
6b131f1e-6e7f-4098-a268-29bff4a50ebf,POS-8BA2BC27,MER-CDDE89,2026-08-01T11:29:13.569332,876.33,0,67.1,v2.1.1,2.67,Bengaluru,12.9716,77.5946,1,normal,
0abc165d-28d0-49cc-93ac-b7c300da23de,POS-6C1EE20B,MER-F3F810,2026-08-01T11:34:20.827815,477.57,0,332.7,v2.1.1,1.62,Bengaluru,12.9716,77.5946,1,normal,
a9e659bc-b57b-44a3-abd3-eb112e6aa043,POS-055D6FBC,MER-294500,2026-08-01T11:37:41.142357,3232.37,0,239.9,v2.2.0,0.61,Kolkata,22.5726,88.3639,1,normal,
be0c36de-0d72-45f1-b0b0-485c14f686bf,POS-A9C6662D,MER-C0726A,2026-08-01T11:51:53.043617,2236.36,0,323.0,v2.3.0-beta,1.4,Pune,18.5204,73.8567,1,normal,
ca9d3db3-61b1-4314-a49c-ac1a73891052,POS-81C99677,MER-2280B3,2026-08-01T12:08:10.224065,3275.59,1,40.3,v2.1.0,1.66,Nagpur,21.1458,79.0882,1,normal,
daade8a1-7e1c-4c2a-a038-517bf32dbd8e,POS-B93996C3,MER-901889,2026-08-01T12:10:30.038277,4982.1,0,245.1,v2.3.0-beta,0.66,Delhi,28.7041,77.1025,1,normal,
0d7578fe-8395-417b-9719-d9b2b7daefc5,POS-BC46E34D,MER-0DC332,2026-08-01T12:19:35.778318,658.33,0,475.6,v2.2.0,2.38,Mumbai,19.076,72.8777,1,normal,
d57d738e-11fd-4d7e-89cb-9dd97fa8b494,POS-A9C6662D,MER-C0726A,2026-08-01T12:26:12.243513,3037.86,0,135.8,v2.3.0-beta,1.83,Pune,18.5204,73.8567,1,normal,
9939a144-3144-48d6-b210-ef1055747299,POS-055D6FBC,MER-294500,2026-08-01T12:36:06.620752,4648.97,0,15.4,v2.2.0,1.18,Kolkata,22.5726,88.3639,1,normal,
f4ca64bc-ccf4-4d61-af10-06dc91957972,POS-D122D405,MER-F03908,2026-08-01T12:40:57.423903,3845.51,0,378.2,v2.1.0,2.04,Mumbai,19.076,72.8777,1,normal,
5bd9812e-1b65-4a9a-93d2-abf266e9596d,POS-6C3D83AB,MER-BCAE45,2026-08-01T12:52:59.545385,62.11,0,150.8,v2.1.0,2.1,Bengaluru,12.9716,77.5946,1,normal,
b672fe17-6361-4f88-b4c6-8055354fde5b,POS-5CD2AFE7,MER-C65F5C,2026-08-01T13:07:41.015490,4517.58,0,4.3,v2.3.0-beta,2.58,Hyderabad,17.385,78.4867,1,normal,
ff9f7853-1b56-409e-921e-93e9432ee5a9,POS-FC0168BE,MER-ABA7C3,2026-08-01T13:10:34.446543,295.77,0,428.7,v2.2.0,2.12,Hyderabad,17.385,78.4867,1,normal,
5e218aa9-13d0-44ab-9db6-89f11f7061fb,POS-10016958,MER-25A16E,2026-08-01T13:16:45.528736,3374.7,0,196.0,v2.1.1,2.02,Delhi,28.7041,77.1025,1,normal,
e95dc0d9-7752-412e-9228-e7f16a0a515e,POS-B81706F4,MER-CC7ACE,2026-08-01T13:27:48.429788,1446.92,0,33.6,v2.3.0-beta,1.99,Nagpur,21.1458,79.0882,1,normal,
e675ad1b-28f6-4f6c-ab3b-4da03fe4649f,POS-CC8EC905,MER-15DD11,2026-08-01T13:30:37.992831,273.34,0,175.1,v2.1.0,2.36,Hyderabad,17.385,78.4867,1,normal,
b0418e9a-783a-47f8-8dcc-fc0a77923847,POS-BB11FCF8,MER-275B28,2026-08-01T13:39:08.786651,3835.36,1,497.2,v2.1.0,0.67,Mumbai,19.076,72.8777,1,normal,
b0e04220-24a7-40d3-81a3-0201e8d54396,POS-0E2B0643,MER-16DFEB,2026-08-01T13:51:26.396539,3168.61,0,355.2,v2.3.0-beta,1.28,Bengaluru,12.9716,77.5946,1,normal,
b0f583d2-1b73-4087-8bd3-546ecf8efb76,POS-4A5BFB60,MER-B81D68,2026-08-01T13:52:30.324536,3186.03,0,135.3,v2.1.1,2.91,Chennai,13.0827,80.2707,1,normal,
71344443-5568-4b94-bc83-ba284f9c29a4,POS-AD5BA00A,MER-5FE21C,2026-08-01T13:55:54.888868,1713.84,1,362.4,v2.3.0-beta,2.6,Pune,18.5204,73.8567,1,normal,
82ac66ab-5c7d-40f6-b0f6-0896b0125e4c,POS-F1C56238,MER-7963AE,2026-08-01T14:03:29.978222,286.78,0,70.2,v2.2.0,2.98,Kolkata,22.5726,88.3639,1,normal,
a374f548-4dad-41d3-94f8-2868429d734a,POS-3BF5E359,MER-A82822,2026-08-01T14:03:56.379807,4062.91,0,30.2,v2.2.0,2.98,Mumbai,19.076,72.8777,1,normal,
2764a887-b673-4838-8f3e-5a2edb552ddf,POS-C72F113B,MER-DDFFD5,2026-08-01T14:09:31.884653,735.9,0,364.1,v2.3.0-beta,2.85,Bengaluru,12.9716,77.5946,1,normal,
dc8f9986-90e9-4212-8342-2319bece843d,POS-383A0EE8,MER-ECE86F,2026-08-01T14:16:02.239689,3702.1,0,249.6,v2.1.1,0.57,Mumbai,19.076,72.8777,1,normal,
4dcdb871-c856-41cf-8b6d-b7d842773300,POS-FB95985B,MER-7765F7,2026-08-01T14:23:38.701469,3245.8,0,248.3,v2.1.0,1.83,Hyderabad,17.385,78.4867,1,normal,
420638fc-1afd-443e-8f6a-ddd7b172b832,POS-055D6FBC,MER-294500,2026-08-01T14:26:59.839343,737.8,0,153.5,v2.2.0,2.34,Kolkata,22.5726,88.3639,1,normal,
8ced1018-6772-4783-a631-66e2532898a5,POS-A275E8CD,MER-DFFA45,2026-08-01T14:29:20.942061,1857.96,0,123.3,v2.1.1,0.53,Kolkata,22.5726,88.3639,1,normal,
bb147d63-5465-4f24-a280-a23c04713143,POS-70A8C312,MER-778AE7,2026-08-01T14:33:50.400751,241.93,0,403.8,v2.1.0,1.28,Chennai,13.0827,80.2707,1,normal,
bbf537e1-6fd5-45db-82e1-576be2db8f2a,POS-62F7C65F,MER-BAFD17,2026-08-01T14:50:03.278159,2909.04,1,180.4,v2.1.0,2.36,Delhi,28.7041,77.1025,1,normal,
a390d524-aefd-438e-b45a-bfd7f91f0557,POS-94086F72,MER-6D8C2C,2026-08-01T15:02:06.582942,3025.33,1,32.1,v2.1.0,2.52,Mumbai,19.076,72.8777,1,normal,
7874c763-2001-43c7-8a80-4031b9d59898,POS-CBA73359,MER-269861,2026-08-01T15:21:19.792703,1448.47,1,50.8,v2.1.1,1.61,Hyderabad,17.385,78.4867,1,normal,
5860d129-273d-4586-8b07-da20f48e7bc5,POS-94086F72,MER-6D8C2C,2026-08-01T15:32:37.379778,3031.82,0,320.2,v2.1.0,0.76,Mumbai,19.076,72.8777,1,normal,
4b8e07c0-5c69-4ace-a864-c546682792eb,POS-D2E37BD7,MER-94832D,2026-08-01T15:32:37.792636,340.31,0,308.5,v2.3.0-beta,2.77,Kolkata,22.5726,88.3639,1,normal,
c281e3c2-59a6-469e-bff6-97ef8ceaeb18,POS-6439ED84,MER-ADB4F6,2026-08-01T16:05:51.695695,2209.64,1,34.4,v2.2.0,0.72,Hyderabad,17.385,78.4867,1,normal,
f12f14ac-9509-494f-afc6-a09348dca74c,POS-4A5BFB60,MER-B81D68,2026-08-01T16:13:07.916130,1060.25,1,278.2,v2.1.1,0.96,Chennai,13.0827,80.2707,1,normal,
0da3d60b-805b-4d47-8523-5de4b33aa67a,POS-4A5BFB60,MER-B81D68,2026-08-01T16:43:00.469536,4794.64,1,90.6,v2.1.1,1.5,Chennai,13.0827,80.2707,1,normal,
